Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Period Type
742266,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Annual Average 2021,2021-01-01,6.3,,Annual Average
178602,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2013,2012-12-01,8.27,,Annual Average
547474,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2017,2017-01-01,7.08,,Annual Average
178601,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Annual Average 2013,2012-12-01,8.14,,Annual Average
178538,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,east flatbush - flatbush,Annual Average 2012,2011-12-01,8.98,,Annual Average
178539,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,canarsie - flatlands,Annual Average 2012,2011-12-01,8.37,,Annual Average
178550,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,greenwich village - soho,Annual Average 2012,2011-12-01,10.99,,Annual Average
178405,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,hunts point - mott haven,Annual Average 2009,2008-12-01,11.45,,Annual Average
669850,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,brooklyn,Annual Average 2020,2020-01-01,6.12,,Annual Average
178413,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,canarsie - flatlands,Annual Average 2009,2008-12-01,9.85,,Annual Average
549863,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,southwest queens,Annual Average 2017,2017-01-01,17.95,,Annual Average
740997,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,southwest queens,Annual Average 2021,2021-01-01,15.1,,Annual Average
547477,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,southeast queens,Annual Average 2017,2017-01-01,6.75,,Annual Average
547480,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,rockaways,Annual Average 2017,2017-01-01,6.32,,Annual Average
178551,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,union square - lower east side,Annual Average 2012,2011-12-01,10.35,,Annual Average
178488,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,high bridge - morrisania,Annual Average 2011,2010-12-01,11.44,,Annual Average
333967,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,high bridge - morrisania,Annual Average 2015,2015-01-01,9.6,,Annual Average
176714,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,rockaways,Annual Average 2013,2012-12-01,12.67,,Annual Average
740940,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,bensonhurst - bay ridge,Annual Average 2021,2021-01-01,16.03,,Annual Average
602717,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,high bridge - morrisania,Annual Average 2018,2018-01-01,20.83,,Annual Average
602747,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,bensonhurst - bay ridge,Annual Average 2018,2018-01-01,16.86,,Annual Average
602813,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,rockaways,Annual Average 2018,2018-01-01,10.52,,Annual Average
178426,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,lower manhattan,Annual Average 2009,2008-12-01,13.06,,Annual Average
179645,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,manhattan,Annual Average 2009,2008-12-01,12.63,,Annual Average
333943,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,manhattan,Annual Average 2015,2015-01-01,10.19,,Annual Average
669781,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,central harlem - morningside heights,Annual Average 2020,2020-01-01,6.35,,Annual Average
334051,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,fresh meadows,Annual Average 2015,2015-01-01,8.19,,Annual Average
669739,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,fresh meadows,Annual Average 2020,2020-01-01,5.95,,Annual Average
212953,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,fresh meadows,Annual Average 2014,2013-12-01,8.43,,Annual Average
605687,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,downtown - heights - slope,Annual Average 2018,2018-01-01,7.85,,Annual Average
742248,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,long island city - astoria,Annual Average 2021,2021-01-01,7.2,,Annual Average
412429,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,kingsbridge - riverdale,Annual Average 2016,2015-12-31,16.04,,Annual Average
602816,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,port richmond,Annual Average 2018,2018-01-01,16.77,,Annual Average
333952,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,kingsbridge - riverdale,Annual Average 2015,2015-01-01,9.17,,Annual Average
669838,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,kingsbridge - riverdale,Annual Average 2020,2020-01-01,5.89,,Annual Average
178515,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,ridgewood - forest hills,Annual Average 2011,2010-12-01,9.95,,Annual Average
178419,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,east harlem,Annual Average 2009,2008-12-01,11.55,,Annual Average
178503,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,east harlem,Annual Average 2011,2010-12-01,11.12,,Annual Average
669778,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,east harlem,Annual Average 2020,2020-01-01,6.37,,Annual Average
334018,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,upper east side,Annual Average 2015,2015-01-01,10.2,,Annual Average
178523,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,willowbrook,Annual Average 2011,2010-12-01,9.63,,Annual Average
669718,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,willowbrook,Annual Average 2020,2020-01-01,5.62,,Annual Average
178439,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,willowbrook,Annual Average 2009,2008-12-01,10.1,,Annual Average
334072,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,willowbrook,Annual Average 2015,2015-01-01,8.01,,Annual Average
669742,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,ridgewood - forest hills,Annual Average 2020,2020-01-01,6.11,,Annual Average
605690,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,bedford stuyvesant - crown heights,Annual Average 2018,2018-01-01,7.27,,Annual Average
605696,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,sunset park,Annual Average 2018,2018-01-01,7.72,,Annual Average
174256,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,canarsie - flatlands,Annual Average 2013,2012-12-01,8.18,,Annual Average
547528,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,canarsie - flatlands,Annual Average 2017,2017-01-01,7.02,,Annual Average
174278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,south bronx,Annual Average 2013,2012-12-01,9.7,,Annual Average
547594,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,south bronx,Annual Average 2017,2017-01-01,8.2,,Annual Average
742389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,south bronx,Annual Average 2021,2021-01-01,6.83,,Annual Average
211789,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,south bronx,Annual Average 2014,2013-12-01,21.76,,Annual Average
174269,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,jamaica,Annual Average 2013,2012-12-01,8.27,,Annual Average
174118,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,borough park,Annual Average 2009,2008-12-01,10.27,,Annual Average
174188,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,canarsie - flatlands,Annual Average 2011,2010-12-01,9.55,,Annual Average
174120,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,canarsie - flatlands,Annual Average 2009,2008-12-01,9.85,,Annual Average
174196,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,long island city - astoria,Annual Average 2011,2010-12-01,11.02,,Annual Average
174142,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,south bronx,Annual Average 2009,2008-12-01,11.64,,Annual Average
174210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,south bronx,Annual Average 2011,2010-12-01,11.36,,Annual Average
412447,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,hunts point - mott haven,Annual Average 2016,2015-12-31,19.91,,Annual Average
412531,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,southwest queens,Annual Average 2016,2015-12-31,17.8,,Annual Average
334024,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,gramercy park - murray hill,Annual Average 2015,2015-01-01,11.72,,Annual Average
669766,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,gramercy park - murray hill,Annual Average 2020,2020-01-01,8.18,,Annual Average
178424,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,greenwich village - soho,Annual Average 2009,2008-12-01,12.75,,Annual Average
334027,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,greenwich village - soho,Annual Average 2015,2015-01-01,10.6,,Annual Average
669763,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,greenwich village - soho,Annual Average 2020,2020-01-01,8.22,,Annual Average
669736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Annual Average 2020,2020-01-01,5.91,,Annual Average
178518,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2011,2010-12-01,9.57,,Annual Average
178434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2009,2008-12-01,9.95,,Annual Average
178559,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Annual Average 2012,2011-12-01,8.32,,Annual Average
178560,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2012,2011-12-01,8.48,,Annual Average
412624,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,southwest queens,Annual Average 2016,2015-12-31,17.8,,Annual Average
412528,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,fresh meadows,Annual Average 2016,2015-12-31,18.09,,Annual Average
178442,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,northeast bronx,Annual Average 2010,2009-12-01,9.65,,Annual Average
178464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,chelsea - clinton,Annual Average 2010,2009-12-01,13.21,,Annual Average
547525,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,east flatbush - flatbush,Annual Average 2017,2017-01-01,7.36,,Annual Average
742359,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2021,2021-01-01,6.3,,Annual Average
336589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,fresh meadows,Annual Average 2015,2015-01-01,18.78,,Annual Average
667255,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,fresh meadows,Annual Average 2020,2020-01-01,14.4,,Annual Average
174268,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2013,2012-12-01,8.14,,Annual Average
334006,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,washington heights,Annual Average 2015,2015-01-01,9.36,,Annual Average
669784,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,washington heights,Annual Average 2020,2020-01-01,6.29,,Annual Average
178521,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,port richmond,Annual Average 2011,2010-12-01,9.73,,Annual Average
547483,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,port richmond,Annual Average 2017,2017-01-01,7.19,,Annual Average
742278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,port richmond,Annual Average 2021,2021-01-01,6.37,,Annual Average
178605,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,port richmond,Annual Average 2013,2012-12-01,8.27,,Annual Average
178563,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,port richmond,Annual Average 2012,2011-12-01,8.55,,Annual Average
178553,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,long island city - astoria,Annual Average 2012,2011-12-01,9.84,,Annual Average
178511,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,long island city - astoria,Annual Average 2011,2010-12-01,11.02,,Annual Average
334036,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,long island city - astoria,Annual Average 2015,2015-01-01,9.78,,Annual Average
212948,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,long island city - astoria,Annual Average 2014,2013-12-01,9.98,,Annual Average
212094,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,southern si,Annual Average 2014,2013-12-01,8.38,,Annual Average
172747,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,southern si,Annual Average 2013,2012-12-01,12.68,,Annual Average
549983,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,southern si,Annual Average 2017,2017-01-01,12.5,,Annual Average
178415,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,coney island - sheepshead bay,Annual Average 2009,2008-12-01,9.55,,Annual Average
669790,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,coney island - sheepshead bay,Annual Average 2020,2020-01-01,5.7,,Annual Average
742275,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,rockaways,Annual Average 2021,2021-01-01,5.92,,Annual Average
178562,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,rockaways,Annual Average 2012,2011-12-01,7.36,,Annual Average
178561,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,southeast queens,Annual Average 2012,2011-12-01,8.04,,Annual Average
178520,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,rockaways,Annual Average 2011,2010-12-01,8.44,,Annual Average
178436,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,rockaways,Annual Average 2009,2008-12-01,8.75,,Annual Average
334063,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,rockaways,Annual Average 2015,2015-01-01,7.16,,Annual Average
334060,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,southeast queens,Annual Average 2015,2015-01-01,7.9,,Annual Average
669730,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,southeast queens,Annual Average 2020,2020-01-01,5.78,,Annual Average
669727,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,rockaways,Annual Average 2020,2020-01-01,5.33,,Annual Average
334147,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2015,2015-01-01,8.05,,Annual Average
547564,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2017,2017-01-01,6.94,,Annual Average
212085,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2014,2013-12-01,8.39,,Annual Average
605666,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,northeast bronx,Annual Average 2018,2018-01-01,6.99,,Annual Average
410794,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,central harlem - morningside heights,Annual Average 2016,2015-12-31,7.95,,Annual Average
410836,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,fresh meadows,Annual Average 2016,2015-12-31,7.03,,Annual Average
605762,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,fresh meadows,Annual Average 2018,2018-01-01,6.55,,Annual Average
170332,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,kew gardens and woodhaven (cd9),Annual Average 2011,2010-12-01,9.72,,Annual Average
669958,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,kew gardens and woodhaven (cd9),Annual Average 2020,2020-01-01,6.09,,Annual Average
176674,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,stapleton - st. george,Annual Average 2012,2011-12-01,16.01,,Annual Average
178606,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,stapleton - st. george,Annual Average 2013,2012-12-01,7.9,,Annual Average
547486,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,stapleton - st. george,Annual Average 2017,2017-01-01,6.8,,Annual Average
742281,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,stapleton - st. george,Annual Average 2021,2021-01-01,6.25,,Annual Average
178564,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,stapleton - st. george,Annual Average 2012,2011-12-01,8.18,,Annual Average
412525,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,ridgewood - forest hills,Annual Average 2016,2015-12-31,18.65,,Annual Average
412549,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,willowbrook,Annual Average 2016,2015-12-31,14.11,,Annual Average
602822,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,willowbrook,Annual Average 2018,2018-01-01,13.57,,Annual Average
602798,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,ridgewood - forest hills,Annual Average 2018,2018-01-01,17.94,,Annual Average
178452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,sunset park,Annual Average 2010,2009-12-01,10.21,,Annual Average
178443,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,fordham - bronx pk,Annual Average 2010,2009-12-01,10.26,,Annual Average
549974,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,union square-lower manhattan,Annual Average 2017,2017-01-01,24.71,,Annual Average
741108,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,union square-lower manhattan,Annual Average 2021,2021-01-01,20.16,,Annual Average
214153,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,elmhurst and corona (cd4),Annual Average 2014,2013-12-01,9.15,,Annual Average
334057,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2015,2015-01-01,8.2,,Annual Average
669733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2020,2020-01-01,5.97,,Annual Average
178517,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Annual Average 2011,2010-12-01,9.43,,Annual Average
334054,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Annual Average 2015,2015-01-01,8.05,,Annual Average
212955,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,jamaica,Annual Average 2014,2013-12-01,8.46,,Annual Average
212954,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,southwest queens,Annual Average 2014,2013-12-01,8.39,,Annual Average
212083,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,flushing - clearview,Annual Average 2014,2013-12-01,8.64,,Annual Average
549941,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,upper west side,Annual Average 2017,2017-01-01,23.39,,Annual Average
549968,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,upper east side-gramercy,Annual Average 2017,2017-01-01,27.51,,Annual Average
602897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,southwest queens,Annual Average 2018,2018-01-01,17.19,,Annual Average
178516,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,fresh meadows,Annual Average 2011,2010-12-01,9.74,,Annual Average
649819,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,east flatbush - flatbush,Annual Average 2019,2019-01-01,6.31,,Annual Average
649858,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2019,2019-01-01,6.19,,Annual Average
410932,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2016,2015-12-31,7.02,,Annual Average
605858,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2018,2018-01-01,6.56,,Annual Average
174132,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2009,2008-12-01,9.96,,Annual Average
174200,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2011,2010-12-01,9.43,,Annual Average
669643,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2020,2020-01-01,5.91,,Annual Average
550109,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,brownsville (cd16),Annual Average 2017,2017-01-01,19.3,,Annual Average
174166,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,southwest queens,Annual Average 2010,2009-12-01,9.19,,Annual Average
174277,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,southern si,Annual Average 2013,2012-12-01,7.97,,Annual Average
547591,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,southern si,Annual Average 2017,2017-01-01,6.76,,Annual Average
742386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,southern si,Annual Average 2021,2021-01-01,6.09,,Annual Average
412519,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,flushing - clearview,Annual Average 2016,2015-12-31,18.24,,Annual Average
176541,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,ridgewood - forest hills,Annual Average 2009,2008-12-01,24.06,,Annual Average
176625,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,ridgewood - forest hills,Annual Average 2011,2010-12-01,23.26,,Annual Average
